text,gender
sweet... urlLink A nodding Virgin Mary is the ideal Kitschmas gift,male
check it out i changed the template. still looks gay as hell though.,male
i was hot. i took a shower. i bought cd's. that's about it.,male
tyson a transpositionindebted be bravery and claretdoubleheader resist the cypriot,male
urlLink Men arrested for watching porn film in car,male
urlLink Anime News Network - New Tokyopop Manga Licenses nothing I'm interested in but here ya go.,male
Kung Fu movie urlLink remixer. Could you be the next Jackie Chan?,male
"I can't say I didn't see it coming, but I still feel sad about it.",male
urlLink Micah and Alexis asleep on their Grandma. Nebraska- July 04 urlLink,male
"Blog Owner Still Jewish, Neurotic and Overweight. More at 11",male
urlLink me and the Qui-Gon pillow (for real) urlLink,male
urlLink My good boy picture from Berkeley graduation ... what a nerd! urlLink,male
"I call it disgusting. I never touch the stuff...ing. So, yeah...I guess it's called stuffing.",male
"I wish Wobav would put something on his blog, so I could muck it up.",male
posted by Ariel at urlLink 3:56 PM | 0 comments New Orleans Public Cemetery # 1,male
urlLink WebWord.com: Installing Norton AntiVirus 2002,male
"Bust a move Six completed songs = twenty-five minute set, only after Chris gets back from LA.",male
I think urlLink this is great. A guy trying to get the lowest SAT score. Try it yourself.,male
"urlLink Clicky (right click and save as) This is a really, really funny new tv ad for Bud Light.",male
"congrats, mir! now to the rant: urlLink walmart uber alles",male
Guess what?! That 'one' laptop shi.com had in stock was MINE! It shipped out today! Yay!!!,male
urlLink This is a Luna Moth. They can be found in North America. They can get pretty big. urlLink,male
"This is a test to see if it works. Hopefully, we'll have a group blog up sooner than later.",male
"This is my first blog urlLink Yahoo! India Careers : Over 50,000 jobs urlLink online .",male
Today is the day. Is the day I saw myself as dead. I've lost my pride and bow on my knees.,male
"I got the new Linkin Park cd today! It kicks soooo much ass! If you haven't gotten it, get it! :-D",male
urlLink Apparently I was born in the year of the sheep?,male
"urlLink Nectar of the gods, urlLink Desert Juniper Gin . urlLink",male
"I have no windows in my office. For all I know, the sky could have fallen in.",male
"Hehehehe...la ko balo ano sulat ko d...nweiz, just wanna say GOD bless u all...",male
...and here's the urlLink link in case you want to do one :),male
urlLink crimson room [edit] i've managed to escape... via cheat ! heh [/edit],male
"Zach has a new urlLink animation reel up , and is looking for a urlLink name for his studio .",male
Anti-India Anti- Outsourcing Article : urlLink The Pitfalls of International Outsourcing,male
"Ooh man, urlLink this is gonna be good... I can't wait for the names to start leaking out...",male
Too much information. Gotta stop taking these goddamn personality tests: Conscious self,male
a 4th of july tribute to the Pabst Blue Ribbon from the rooftop deck of complete_and_utter_moron .,male
"Well, I finished my article on hell . Please read it, and let me know what changes I should make.",male
grr. i'm feeling irritable now. dunno why. i'm juz irritated at nothing. argh.,male
Action on the webcam got pretty urlLink INTENSE tonight...,male
a clanking chain around a rusted gate the telltale signs of a sealed fate,male
Many brick homes there James is somewhere among them Working a new job,male
"and yes ladies, the back matches the front. found by Guy",male
NOT QUITE NEWS. urlLink Murdoch backs Bush and wants troops to stay,male
This is the first attempt at a online document. Hope it works. Thanks much to Rachel for the info.,male
LIES :( My mom doesn't call me Jim she calls me 'That annoying little freak' :|,male
Whoa! Trish just sent me flowers! Thanks Trish! They're beautiful!!!!,male
The best piece of Flash animation I have ever seen: urlLink nosepilot .Watch the whole thing.,male
I recognised about half a dozen words in that. I fully deserve my entry-level Japanese certificate.,male
help relatives here. cant't survive much longer need refuge PLEASE HELP ME!!!!,male
"(click the title) Man, Matt Drudge is such a douchebag.",male
((((me here....in spirit..and right now in body as well...))),male
"Hi, Just edited the work place of some of our class mates. bye",male
"Once again, the extreme heat of my house has left me unable to blog. Sorry.",male
wow... its nice outside. so dark so rainey so cold. i love it!!,male
I think I will reformat my damn blog. This is getting ridiculous. My formatting isn't working!!!,male
Anita you can die now. Cheer loudly and often. (If you choose life.),male
"urlLink i had to post this pic for some strangre reason, so some other thing would work urlLink",male
o me and the j...blues bros fo life urlLink urlLink,male
"Man... I just left the Mac lab, because some unkept fat pervert was looking at porn in there. *",male
Picture of the Day Larger pic: urlLink http://dave.webyng.net/pics/16x12/raygluttony16x12.JPG,male
Go learn yourself urlLink something . Have a nosh of cheesecake.,male
"urlLink Some strange dude looking for his dog...no, it wasn't behind the pad. urlLink",male
urlLink Beautiful beach at Phuket in Thailand. urlLink,male
Who wants to help me carry my golf clubs to london? No one? Alright then.,male
"i don't even know how to approach, or if i even should...",male
"Yeah, just another reason to write a book about my life and publish it. I'd be fucking rich!",male
"Waggs, or anyone else I know with a blog, do you want to do a lyric contest for old times sake??",male
A urlLink handwriting analyist is going to tell us if Aahhnold's fit to be governor.,male
well I have done some homework/ revision this morning ! First of the holidays so far ! oops,male
Four Swords during finals rocks cause it does and shadow battle relieves anger!,male
Mood: Cool Music: None Here's a little pic I made: LET THE TRUTH BE REVEALED,male
god i know. the ghettoness and the kinkyness...its like...whoa,male
"urlLink We got it out though (and no, we didn't kill it)",male
urlLink Citizen Smash - The Indepundit Evidence that God loves the Marine Corps.,male
"urlLink Kum, ballie, ballie, ballie, kum, ballie, ballie...",male
"Starting over from scratch. If you found your way here, welcome.",male
urlLink this was taken this morning. it is amazing how much they've grown! urlLink,male
[Listening to: Let Me Love You - urlLink Brian McKnight - (03:28)],male
"urlLink Roxie, although not of age likes the amstel light!",male
and by 'un-humanitarin' I most certainly meant 'inhumanitarian',male
[Listening to: On The Road Again - urlLink Boys II Men - (04:27)],male
thank god he didn't have explosives.. http://www.salon.com/people/wire/2002/07/20/cat/index.html?x,male
and i mostly stank of beer. i'm going for a shower now.,male
"Tonight, comes the Tiger... Click on the pictures to enlarge urlLink urlLink urlLink urlLink --Karan",male
urlLink Links to a bunch of Red v. Blue Halo comedy movies,male
this is what they do to your ID card when you leave...,male
Andy flying the new two string kite in the park behind our house. urlLink,male
"It was my b-day on sunday, (07April) It is G's b-day this saturday, (13 April)",male
The kids and their entertainment last weekend at the Eagleman's reunion. urlLink bubble gun urlLink,male
Want to know what time it is? http://albinoblacksheep.com/flash/clock.php urlLink Read more!,male
Join the Victoria Day Blogfest see urlLink Linknut for details.,male
Cloudy day again San Diegans unhappy Not in the brochure!,male
"Sweet. Ignore my BLog, then. But honestly, prepare the rope. Groan.",male
urlLink Sinclair Community College | Human Resources Department,male
urlLink Cast Adrift in a Sea of Blood & Cool Consume and enjoy!,male
urlLink Here are Stinson and Miles from a few years ago. Stinson is the bigger cat.,male
That's mental. Some people have too much time on their hands.,male
"Started day at 367 SD/MIL OVER 8 1/2 (-125) 25-->20 L to 342, W to 387",male
Sept 6th Sat.. We're GOin' To PARTY @ ZOUK !!! Won Free Entry From FrontalBalls.. Ehehehe,male
My eyes are on fire and my head feels like it's collapsing...I need a nap...,male
MERRY CHRISTMAS!!! AND A HAPPY NEW YEAR! i havent opened my pressies yet! >:(,male
Back from punk-rock exodus. Will update tomorrow when I get the pictures developed.,male
"Jesus, Bambos, you have only just found that? Dude, you suck at the internet.",male
"well, I think I may have added comments . . .so you can now interact with me or not",male
"Runner-up CNN Graphic Warns of East Coast Terror Threat, God Waves American Flag Through Cosmos",male
urlLink Greg Palast tells dubya to cough up the loot from Ken Lay.,male
LIVE FROM JERKOVICH'S LAN... ME!!!!!!!!!!!!!!! hahahahahaha. fun fun.,male
urlLink Chris the Great & me; Central Park; May 2004 urlLink,male
Ponderable: What kind of Mental Ward would hire a man with the last name 'Hacking' anyway?,male
We noticed. It's ok. Sino ba rito puwede magturo sa akin ng div layering?,male
"Blaine, you lucky dog. http://money.cnn.com/2004/06/29/news/fortune500/mattel_barbie/index.htm",male
urlLink Ad in an Uptown bookstore. Caption: 'Do You Love The Written Word?' urlLink,male
"'Our glory is we had such friends.' -- William Butler Yeats, The Municipal Gallery Revisited",male
urlLink roy boy!...hahax..attitude probLem look sia...lolz.. urlLink,male
urlLink Group 17 Pre-University Seminar 2004 urlLink,male
"urlLink Annalee, myself, and Chelsea working at the FayCo fair last Sunday afternoon. urlLink",male
And you would be looking at?????????????? urlLink Martin,male
urlLink http://www.uclick.com/client/wpc/db/2004/05/30/,male
Smoking is bad for your health... (I'm not a cigarette commercial),male
"dear star fox adventures, taste it. love, jessica and trickster (that bastard)",male
"nothing to post about, but i'm bored, this post is over.",male
urlLink The view across the street from the movie theater of downtown Minneapolis. urlLink,male
"i just upgraded to blog*spot plus25....jealous? :p with that, what do you think of the new graphic?",male
"Umm... Mary, I think Pierre really wants to kick this guys ass. In fact, I know he does",male
Who ever came up with the idea of mondays....they have something coming to 'em! BEATDOWN!,male
I am reading guerilla Marketing and Publicity Book of Jay Conrad. Any body interested in joining.,male
'Dreams are the most powerful motivators of all.' -- Nick Thornely,male
"urlLink http://www.roomwithamoose.com/ There you all go, it's Zim Headquarters :)",male
urlLink Lourdes Heredia of BBC Mundo has a new article up on Kerry's Latin America policy.,male
Never keep favorites. Always remember that there is something better. Keep the mind open.,male
"Time for lunch. Or.... Time to sit in the park! Best part of the day, if you ask me.",male
Hiya. There's a few new posts to the message board - Mia has some exciting news too.,male
Taking a little unexpected break. I'll be back on Monday.,male
...cool breezes. ...Band-Aids. ...staplers. ...forklifts. What are you thankful for?,male
Nice urlLink point . One man's punk is another man's liberator.,male
